,adverb/adjective,adverb/noun,adverb/pronoun,adjective/verb,adjective/pronoun,noun/verb,noun/pronoun,verb/pronoun,id,label
211,0.5,0.16666666666666666,0.13333333333333333,0.36363636363636365,0.26666666666666666,1.0909090909090908,0.8,0.7333333333333333,ck02_para_5,1
212,0.5,0.16129032258064516,0.38461538461538464,0.5555555555555556,0.7692307692307693,1.7222222222222223,2.3846153846153846,1.3846153846153846,ck02_para_10,1
213,0.0,0.07692307692307693,0.125,0.0,0.0,1.0,1.625,1.625,ck02_para_12,1
214,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.5454545454545454,0.8571428571428571,0.6363636363636364,1.0,1.5714285714285714,ck02_para_18,1
215,0.8,0.23529411764705882,0.2857142857142857,0.35714285714285715,0.35714285714285715,1.2142857142857142,1.2142857142857142,1.0,ck02_para_20,1
216,1.75,0.6363636363636364,0.4666666666666667,0.4444444444444444,0.26666666666666666,1.2222222222222223,0.7333333333333333,0.6,ck03_para_9,1
217,1.1428571428571428,0.32,0.8,0.5384615384615384,0.7,1.9230769230769231,2.5,1.3,ck03_para_10,1
218,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.6,0.8571428571428571,0.9,1.2857142857142858,1.4285714285714286,ck03_para_15,1
219,2.0,0.18181818181818182,0.3333333333333333,0.2,0.16666666666666666,2.2,1.8333333333333333,0.8333333333333334,ck03_para_18,1
220,0.75,0.2857142857142857,6.0,0.8888888888888888,8.0,2.3333333333333335,21.0,9.0,ck04_para_10,1
221,1.125,0.391304347826087,0.6428571428571429,0.47058823529411764,0.5714285714285714,1.3529411764705883,1.6428571428571428,1.2142857142857142,ck04_para_11,1
222,0.1111111111111111,0.06666666666666667,0.16666666666666666,0.8181818181818182,1.5,1.3636363636363635,2.5,1.8333333333333333,ck04_para_12,1
223,1.0,0.16666666666666666,1.0,0.4,1.0,2.4,6.0,2.5,ck05_para_1,1
224,0.8333333333333334,0.625,1.25,1.0,1.5,1.3333333333333333,2.0,1.5,ck05_para_2,1
225,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.875,1.1666666666666667,1.3333333333333333,ck05_para_3,1
226,1.0,0.36363636363636365,0.8,0.8,0.8,2.2,2.2,1.0,ck05_para_4,1
227,1.75,0.875,0.4117647058823529,0.2857142857142857,0.23529411764705882,0.5714285714285714,0.47058823529411764,0.8235294117647058,ck05_para_5,1
228,1.0,0.2222222222222222,0.25,0.2222222222222222,0.25,1.0,1.125,1.125,ck05_para_8,1
229,1.0,2.0,0.5714285714285714,0.8,0.5714285714285714,0.4,0.2857142857142857,0.7142857142857143,ck05_para_16,1
230,2.0,0.5,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.0,ck05_para_17,1
231,1.0,0.5555555555555556,0.3125,0.3333333333333333,0.3125,0.6,0.5625,0.9375,ck05_para_20,1
232,1.0,0.5,0.625,0.7142857142857143,0.625,1.4285714285714286,1.25,0.875,ck05_para_27,1
233,2.0,0.2857142857142857,0.5,0.25,0.25,1.75,1.75,1.0,ck05_para_36,1
234,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.42857142857142855,0.3333333333333333,1.2857142857142858,1.0,0.7777777777777778,ck05_para_39,1
235,2.0,1.0,4.0,0.3333333333333333,2.0,0.6666666666666666,4.0,6.0,ck06_para_1,1
236,2.3333333333333335,0.875,0.6363636363636364,0.25,0.2727272727272727,0.6666666666666666,0.7272727272727273,1.0909090909090908,ck06_para_3,1
237,0.0,1.6666666666666667,0.7142857142857143,0.0,0.0,0.3333333333333333,0.42857142857142855,1.2857142857142858,ck06_para_5,1
238,0.0,0.0,0.0,0.16666666666666666,1.0,0.8333333333333334,5.0,6.0,ck06_para_10,1
239,0.2857142857142857,0.2,1.0,1.1666666666666667,3.5,1.6666666666666667,5.0,3.0,ck06_para_17,1
240,4.0,0.7272727272727273,1.1428571428571428,0.2,0.2857142857142857,1.1,1.5714285714285714,1.4285714285714286,ck06_para_22,1
241,0.5,0.19047619047619047,0.8,0.8,1.6,2.1,4.2,2.0,ck06_para_31,1
242,2.0,0.5,0.26666666666666666,0.2,0.13333333333333333,0.8,0.5333333333333333,0.6666666666666666,ck06_para_33,1
243,0.5,0.2222222222222222,0.25,0.36363636363636365,0.5,0.8181818181818182,1.125,1.375,ck06_para_36,1
244,0.6,0.16666666666666666,1.5,0.5,2.5,1.8,9.0,5.0,ck06_para_43,1
245,1.0,0.42857142857142855,0.42857142857142855,0.3,0.42857142857142855,0.7,1.0,1.4285714285714286,ck08_para_3,1
246,0.6,0.2727272727272727,0.5,0.625,0.8333333333333334,1.375,1.8333333333333333,1.3333333333333333,ck08_para_13,1
247,1.25,0.625,0.5,0.6666666666666666,0.4,1.3333333333333333,0.8,0.6,ck08_para_21,1
248,1.5,0.375,0.42857142857142855,0.18181818181818182,0.2857142857142857,0.7272727272727273,1.1428571428571428,1.5714285714285714,ck08_para_26,1
249,0.5,0.3333333333333333,0.14285714285714285,0.25,0.2857142857142857,0.375,0.42857142857142855,1.1428571428571428,ck08_para_38,1
250,0.7142857142857143,0.17857142857142858,0.625,0.5384615384615384,0.875,2.1538461538461537,3.5,1.625,ck09_para_7,1
251,1.5,0.3,0.6,0.3333333333333333,0.4,1.6666666666666667,2.0,1.2,ck09_para_8,1
252,0.5714285714285714,0.11428571428571428,0.26666666666666666,0.4117647058823529,0.4666666666666667,2.0588235294117645,2.3333333333333335,1.1333333333333333,ck09_para_10,1
253,1.6,0.8,0.6666666666666666,0.35714285714285715,0.4166666666666667,0.7142857142857143,0.8333333333333334,1.1666666666666667,ck09_para_12,1
254,1.25,0.22727272727272727,0.4166666666666667,0.21052631578947367,0.3333333333333333,1.1578947368421053,1.8333333333333333,1.5833333333333333,ck10_para_11,1
255,0.42857142857142855,0.15789473684210525,0.42857142857142855,0.5,1.0,1.3571428571428572,2.7142857142857144,2.0,ck10_para_13,1
256,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.6,1.6666666666666667,1.5,0.9,ck10_para_15,1
257,0.75,0.2727272727272727,0.5,0.5,0.6666666666666666,1.375,1.8333333333333333,1.3333333333333333,ck10_para_20,1
258,0.0,0.2857142857142857,0.2,0.0,0.0,0.7777777777777778,0.7,0.9,ck10_para_24,1
259,5.0,0.38461538461538464,0.5,0.07692307692307693,0.1,1.0,1.3,1.3,ck10_para_34,1
260,3.0,0.4,0.6666666666666666,0.125,0.2222222222222222,0.9375,1.6666666666666667,1.7777777777777777,ck10_para_41,1
261,0.6,0.21428571428571427,0.3333333333333333,0.38461538461538464,0.5555555555555556,1.0769230769230769,1.5555555555555556,1.4444444444444444,ck11_para_1,1
262,1.2,0.15,2.0,0.2777777777777778,1.6666666666666667,2.2222222222222223,13.333333333333334,6.0,ck11_para_4,1
263,1.0,0.10526315789473684,0.4,0.18181818181818182,0.4,1.7272727272727273,3.8,2.2,ck11_para_12,1
264,0.0,0.5,0.3,0.0,0.0,0.6,0.6,1.0,ck11_para_17,1
265,2.0,0.8,0.4444444444444444,0.4,0.2222222222222222,1.0,0.5555555555555556,0.5555555555555556,ck11_para_21,1
266,1.4,0.5833333333333334,1.0,0.5555555555555556,0.7142857142857143,1.3333333333333333,1.7142857142857142,1.2857142857142858,ck11_para_26,1
267,0.0,0.0,0.0,0.3333333333333333,0.2727272727272727,1.1111111111111112,0.9090909090909091,0.8181818181818182,ck11_para_29,1
268,1.0,0.125,0.5,0.125,0.5,1.0,4.0,4.0,ck11_para_33,1
269,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.8333333333333334,1.1111111111111112,1.3333333333333333,ck11_para_39,1
270,0.3333333333333333,0.25,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,ck12_para_2,1
271,3.0,0.1875,0.6,0.1,0.2,1.6,3.2,2.0,ck12_para_6,1
272,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,1.0,ck12_para_8,1
273,0.36363636363636365,0.12903225806451613,0.5,0.7857142857142857,1.375,2.2142857142857144,3.875,1.75,ck12_para_11,1
274,1.0,0.20833333333333334,0.3333333333333333,0.25,0.3333333333333333,1.2,1.6,1.3333333333333333,ck12_para_12,1
275,0.1111111111111111,0.05555555555555555,0.1,0.75,0.9,1.5,1.8,1.2,ck12_para_14,1
276,0.0,0.0,0.0,0.875,1.1666666666666667,2.0,2.6666666666666665,1.3333333333333333,ck12_para_18,1
277,0.36363636363636365,0.25,0.6666666666666666,1.0,1.8333333333333333,1.4545454545454546,2.6666666666666665,1.8333333333333333,ck12_para_19,1
278,1.0,0.2222222222222222,0.8,0.5,0.8,2.25,3.6,1.6,ck13_para_8,1
279,1.0,0.26666666666666666,0.5714285714285714,0.4,0.5714285714285714,1.5,2.142857142857143,1.4285714285714286,ck13_para_28,1
280,2.0,0.3333333333333333,0.25,0.14285714285714285,0.125,0.8571428571428571,0.75,0.875,ck13_para_29,1
281,0.16666666666666666,0.15384615384615385,0.5,1.7142857142857142,3.0,1.8571428571428572,3.25,1.75,ck14_para_11,1
282,0.16666666666666666,0.05555555555555555,0.1,0.42857142857142855,0.6,1.2857142857142858,1.8,1.4,ck14_para_12,1
283,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,ck14_para_20,1
284,0.5,0.07142857142857142,0.125,0.14285714285714285,0.25,1.0,1.75,1.75,ck14_para_22,1
285,0.42857142857142855,0.15789473684210525,0.375,0.7777777777777778,0.875,2.111111111111111,2.375,1.125,ck14_para_25,1
286,0.0,0.0,0.0,0.3076923076923077,0.6666666666666666,1.3076923076923077,2.8333333333333335,2.1666666666666665,ck14_para_36,1
287,0.25,0.07142857142857142,0.2,0.5,0.8,1.75,2.8,1.6,ck15_para_4,1
288,2.0,0.09523809523809523,0.1,0.0625,0.05,1.3125,1.05,0.8,ck15_para_5,1
289,0.0,0.0,0.0,0.3,0.42857142857142855,1.4,2.0,1.4285714285714286,ck15_para_8,1
290,0.5,0.14814814814814814,0.3333333333333333,0.4444444444444444,0.6666666666666666,1.5,2.25,1.5,ck15_para_14,1
291,0.6666666666666666,0.19047619047619047,0.3076923076923077,0.4,0.46153846153846156,1.4,1.6153846153846154,1.1538461538461537,ck15_para_15,1
292,0.5,0.23076923076923078,0.5,0.5,1.0,1.0833333333333333,2.1666666666666665,2.0,ck15_para_17,1
293,0.0,0.5,0.25,0.0,0.0,1.0,0.5,0.5,ck15_para_38,1
294,0.5384615384615384,0.25,0.875,0.6842105263157895,1.625,1.4736842105263157,3.5,2.375,ck16_para_0,1
295,0.75,0.3,0.5,0.8888888888888888,0.6666666666666666,2.2222222222222223,1.6666666666666667,0.75,ck16_para_4,1
296,0.5,0.14285714285714285,0.5714285714285714,0.6153846153846154,1.1428571428571428,2.1538461538461537,4.0,1.8571428571428572,ck16_para_7,1
297,0.2,0.08695652173913043,0.5,0.9090909090909091,2.5,2.090909090909091,5.75,2.75,ck16_para_12,1
298,0.2727272727272727,0.2,0.3333333333333333,0.7857142857142857,1.2222222222222223,1.0714285714285714,1.6666666666666667,1.5555555555555556,ck16_para_17,1
299,0.5,0.36363636363636365,0.5714285714285714,0.7272727272727273,1.1428571428571428,1.0,1.5714285714285714,1.5714285714285714,ck16_para_21,1
300,0.0,0.08333333333333333,0.14285714285714285,0.0,0.0,2.0,1.7142857142857142,0.8571428571428571,ck17_para_10,1
301,0.0,0.0,0.0,1.0,0.3333333333333333,4.0,1.3333333333333333,0.3333333333333333,ck17_para_13,1
302,2.5,0.5,1.25,0.2857142857142857,0.5,1.4285714285714286,2.5,1.75,ck17_para_15,1
303,0.0,0.0,0.0,1.0,7.0,4.571428571428571,32.0,7.0,ck17_para_17,1
304,0.42857142857142855,0.25,0.375,0.875,0.875,1.5,1.5,1.0,ck17_para_21,1
305,1.6666666666666667,0.7142857142857143,0.45454545454545453,0.3,0.2727272727272727,0.7,0.6363636363636364,0.9090909090909091,ck17_para_50,1
306,0.0,0.0,0.0,1.0,1.125,2.3333333333333335,2.625,1.125,ck17_para_56,1
307,1.2222222222222223,1.2222222222222223,0.5789473684210527,1.125,0.47368421052631576,1.125,0.47368421052631576,0.42105263157894735,ck18_para_3,1
308,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,1.8333333333333333,1.5714285714285714,0.8571428571428571,ck18_para_8,1
309,0.5714285714285714,1.3333333333333333,0.36363636363636365,1.4,0.6363636363636364,0.6,0.2727272727272727,0.45454545454545453,ck18_para_9,1
310,0.25,0.08333333333333333,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.9230769230769231,0.9230769230769231,1.0,ck18_para_14,1
311,0.5,0.2222222222222222,0.4,1.0,0.8,2.25,1.8,0.8,ck18_para_15,1
312,1.5,0.46153846153846156,0.5,0.4,0.3333333333333333,1.3,1.0833333333333333,0.8333333333333334,ck18_para_17,1
313,0.16666666666666666,0.1111111111111111,0.058823529411764705,0.42857142857142855,0.35294117647058826,0.6428571428571429,0.5294117647058824,0.8235294117647058,ck18_para_22,1
314,1.0,0.35714285714285715,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.2727272727272727,1.2727272727272727,1.0,ck18_para_23,1
315,0.25,0.25,0.2727272727272727,1.5,1.0909090909090908,1.5,1.0909090909090908,0.7272727272727273,ck18_para_27,1
316,3.3333333333333335,0.8333333333333334,1.0,0.1875,0.3,0.75,1.2,1.6,ck18_para_30,1
317,0.42857142857142855,0.1875,0.42857142857142855,1.0,1.0,2.2857142857142856,2.2857142857142856,1.0,ck18_para_32,1
318,1.8,0.42857142857142855,0.5,0.3333333333333333,0.2777777777777778,1.4,1.1666666666666667,0.8333333333333334,ck19_para_0,1
319,0.45454545454545453,0.22727272727272727,0.2631578947368421,0.4074074074074074,0.5789473684210527,0.8148148148148148,1.1578947368421053,1.4210526315789473,ck19_para_2,1
320,0.75,0.1875,0.2727272727272727,0.25,0.36363636363636365,1.0,1.4545454545454546,1.4545454545454546,ck19_para_3,1
321,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,1.0,1.1666666666666667,1.1666666666666667,ck19_para_4,1
322,1.0,0.3333333333333333,0.6428571428571429,0.42857142857142855,0.6428571428571429,1.2857142857142858,1.9285714285714286,1.5,ck19_para_6,1
323,0.6,0.2608695652173913,0.75,0.9090909090909091,1.25,2.090909090909091,2.875,1.375,ck19_para_13,1
324,0.625,0.23809523809523808,0.625,0.5,1.0,1.3125,2.625,2.0,ck19_para_14,1
325,1.3333333333333333,0.5,0.5,0.5,0.375,1.3333333333333333,1.0,0.75,ck19_para_18,1
326,2.0,1.3333333333333333,1.3333333333333333,0.4,0.6666666666666666,0.6,1.0,1.6666666666666667,ck19_para_19,1
327,1.0,0.2631578947368421,0.25,0.25,0.25,0.95,0.95,1.0,ck20_para_2,1
328,0.625,0.3125,0.7142857142857143,1.1428571428571428,1.1428571428571428,2.2857142857142856,2.2857142857142856,1.0,ck20_para_11,1
329,0.5,0.16666666666666666,0.25,0.5714285714285714,0.5,1.7142857142857142,1.5,0.875,ck20_para_31,1
330,1.3333333333333333,0.8,0.5714285714285714,0.6,0.42857142857142855,1.0,0.7142857142857143,0.7142857142857143,ck20_para_44,1
331,0.5,0.25,0.16666666666666666,0.25,0.3333333333333333,0.5,0.6666666666666666,1.3333333333333333,ck21_para_5,1
332,0.6,0.2727272727272727,0.75,0.8333333333333334,1.25,1.8333333333333333,2.75,1.5,ck21_para_32,1
333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3,1.0,0.6,2.0,3.3333333333333335,ck21_para_38,1
334,0.7272727272727273,0.3333333333333333,0.4444444444444444,0.6470588235294118,0.6111111111111112,1.411764705882353,1.3333333333333333,0.9444444444444444,ck22_para_15,1
335,1.3333333333333333,0.36363636363636365,0.38095238095238093,0.25,0.2857142857142857,0.9166666666666666,1.0476190476190477,1.1428571428571428,ck24_para_0,1
336,0.5,0.6666666666666666,0.2222222222222222,0.8,0.4444444444444444,0.6,0.3333333333333333,0.5555555555555556,ck24_para_24,1
337,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.0,ck24_para_40,1
338,4.5,1.0,0.45,0.1,0.1,0.45,0.45,1.0,ck24_para_49,1
339,0.3333333333333333,0.2,0.14285714285714285,0.6,0.42857142857142855,1.0,0.7142857142857143,0.7142857142857143,ck24_para_56,1
340,0.5,0.4,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.8333333333333334,0.5,ck24_para_67,1
341,0.5555555555555556,0.15151515151515152,0.18518518518518517,0.45,0.3333333333333333,1.65,1.2222222222222223,0.7407407407407407,ck25_para_1,1
342,0.8333333333333334,0.35714285714285715,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,1.0,ck26_para_2,1
343,5.5,0.8461538461538461,0.6470588235294118,0.10526315789473684,0.11764705882352941,0.6842105263157895,0.7647058823529411,1.1176470588235294,ck26_para_3,1
344,2.5,0.6666666666666666,0.7692307692307693,0.25,0.3076923076923077,0.9375,1.1538461538461537,1.2307692307692308,ck26_para_4,1
345,2.5,0.3333333333333333,0.5,0.15384615384615385,0.2,1.1538461538461537,1.5,1.3,ck26_para_5,1
346,1.0,0.42857142857142855,0.21428571428571427,0.3,0.21428571428571427,0.7,0.5,0.7142857142857143,ck26_para_35,1
347,0.8,0.36363636363636365,1.0,1.0,1.25,2.2,2.75,1.25,ck27_para_3,1
348,1.1666666666666667,0.2413793103448276,0.7,0.3157894736842105,0.6,1.5263157894736843,2.9,1.9,ck27_para_7,1
349,0.3333333333333333,0.08695652173913043,0.2857142857142857,0.46153846153846156,0.8571428571428571,1.7692307692307692,3.2857142857142856,1.8571428571428572,ck27_para_9,1
350,1.2,0.4,0.3,0.25,0.25,0.75,0.75,1.0,ck28_para_0,1
351,3.0,0.2727272727272727,0.2727272727272727,0.1111111111111111,0.09090909090909091,1.2222222222222223,1.0,0.8181818181818182,ck28_para_4,1
352,1.0,0.3333333333333333,3.0,0.375,3.0,1.125,9.0,8.0,ck28_para_6,1
353,0.5,0.2857142857142857,0.25,1.0,0.5,1.75,0.875,0.5,ck28_para_19,1
354,0.3333333333333333,0.07142857142857142,0.125,0.375,0.375,1.75,1.75,1.0,ck28_para_22,1
355,0.0,0.0,0.0,0.2222222222222222,0.5,1.3333333333333333,3.0,2.25,ck28_para_32,1
356,0.0,0.5,0.2727272727272727,0.0,0.0,0.6,0.5454545454545454,0.9090909090909091,ck28_para_39,1
357,1.5,0.2727272727272727,0.42857142857142855,0.2222222222222222,0.2857142857142857,1.2222222222222223,1.5714285714285714,1.2857142857142858,ck28_para_42,1
358,0.6666666666666666,0.2222222222222222,0.25,0.375,0.375,1.125,1.125,1.0,ck28_para_48,1
359,0.5454545454545454,0.19672131147540983,0.3157894736842105,0.5789473684210527,0.5789473684210527,1.605263157894737,1.605263157894737,1.0,ck29_para_3,1
360,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,ck29_para_6,1
361,1.5,0.23076923076923078,0.17647058823529413,0.18181818181818182,0.11764705882352941,1.1818181818181819,0.7647058823529411,0.6470588235294118,ck29_para_9,1
362,0.2631578947368421,0.16666666666666666,0.29411764705882354,1.3571428571428572,1.1176470588235294,2.142857142857143,1.7647058823529411,0.8235294117647058,ck29_para_10,1
363,0.07142857142857142,0.041666666666666664,0.08333333333333333,0.7,1.1666666666666667,1.2,2.0,1.6666666666666667,ck29_para_13,1
364,0.5833333333333334,0.5833333333333334,0.3181818181818182,0.8571428571428571,0.5454545454545454,0.8571428571428571,0.5454545454545454,0.6363636363636364,cl01_para_3,1
365,0.0,0.0,0.0,0.6666666666666666,0.5,2.0,1.5,0.75,cl01_para_6,1
366,0.75,0.2727272727272727,0.8571428571428571,0.7272727272727273,1.1428571428571428,2.0,3.142857142857143,1.5714285714285714,cl01_para_35,1
367,0.5,0.23076923076923078,0.3333333333333333,0.6,0.6666666666666666,1.3,1.4444444444444444,1.1111111111111112,cl01_para_36,1
368,0.4444444444444444,0.23529411764705882,0.5714285714285714,1.125,1.2857142857142858,2.125,2.4285714285714284,1.1428571428571428,cl02_para_13,1
369,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.375,0.3333333333333333,0.8888888888888888,cl02_para_19,1
370,3.0,0.375,0.42857142857142855,0.16666666666666666,0.14285714285714285,1.3333333333333333,1.1428571428571428,0.8571428571428571,cl02_para_22,1
371,0.375,0.2,0.2,0.6666666666666666,0.5333333333333333,1.25,1.0,0.8,cl02_para_32,1
372,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.2222222222222223,1.2222222222222223,1.0,cl02_para_47,1
373,0.3333333333333333,0.06666666666666667,0.07692307692307693,0.1875,0.23076923076923078,0.9375,1.1538461538461537,1.2307692307692308,cl03_para_9,1
374,0.3,0.13043478260869565,0.2727272727272727,1.0,0.9090909090909091,2.3,2.090909090909091,0.9090909090909091,cl03_para_10,1
375,1.0,0.125,0.25,0.2222222222222222,0.25,1.7777777777777777,2.0,1.125,cl03_para_11,1
376,1.25,0.35714285714285715,0.23809523809523808,0.21052631578947367,0.19047619047619047,0.7368421052631579,0.6666666666666666,0.9047619047619048,cl03_para_14,1
377,3.0,0.3,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,1.0,cl03_para_24,1
378,0.2,0.07142857142857142,0.05555555555555555,0.3333333333333333,0.2777777777777778,0.9333333333333333,0.7777777777777778,0.8333333333333334,cl03_para_43,1
379,0.0,0.5,0.25,0.0,0.0,0.25,0.5,2.0,cl03_para_61,1
380,0.16666666666666666,0.0625,0.09090909090909091,0.46153846153846156,0.5454545454545454,1.2307692307692308,1.4545454545454546,1.1818181818181819,cl04_para_21,1
381,1.3333333333333333,0.3076923076923077,0.5,0.3333333333333333,0.375,1.4444444444444444,1.625,1.125,cl04_para_24,1
382,2.6666666666666665,0.5333333333333333,0.5333333333333333,0.21428571428571427,0.2,1.0714285714285714,1.0,0.9333333333333333,cl04_para_29,1
383,1.0,0.3333333333333333,0.3,0.375,0.3,1.125,0.9,0.8,cl04_para_34,1
384,4.0,0.6666666666666666,0.3333333333333333,0.07142857142857142,0.08333333333333333,0.42857142857142855,0.5,1.1666666666666667,cl04_para_38,1
385,0.3333333333333333,0.1111111111111111,0.125,0.6,0.375,1.8,1.125,0.625,cl05_para_23,1
386,0.0,0.3,0.3,0.0,0.0,0.9090909090909091,1.0,1.1,cl05_para_31,1
387,0.5,0.15384615384615385,0.2222222222222222,0.4444444444444444,0.4444444444444444,1.4444444444444444,1.4444444444444444,1.0,cl05_para_33,1
388,1.4,0.4666666666666667,0.5384615384615384,0.38461538461538464,0.38461538461538464,1.1538461538461537,1.1538461538461537,1.0,cl05_para_44,1
389,1.0,0.2777777777777778,0.5,0.35714285714285715,0.5,1.2857142857142858,1.8,1.4,cl06_para_2,1
390,0.2222222222222222,0.10526315789473684,0.16666666666666666,0.6923076923076923,0.75,1.4615384615384615,1.5833333333333333,1.0833333333333333,cl06_para_3,1
391,2.0,0.6153846153846154,0.6153846153846154,0.2857142857142857,0.3076923076923077,0.9285714285714286,1.0,1.0769230769230769,cl06_para_4,1
392,1.3333333333333333,0.36363636363636365,0.8,0.2727272727272727,0.6,1.0,2.2,2.2,cl06_para_9,1
393,2.0,0.8571428571428571,1.2,0.375,0.6,0.875,1.4,1.6,cl06_para_13,1
394,1.6,1.6,0.6153846153846154,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,1.0,cl06_para_15,1
395,1.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.375,0.6666666666666666,0.75,1.125,cl06_para_18,1
396,1.3333333333333333,0.5,0.3333333333333333,0.21428571428571427,0.25,0.5714285714285714,0.6666666666666666,1.1666666666666667,cl06_para_20,1
397,0.6,0.25,0.375,0.5555555555555556,0.625,1.3333333333333333,1.5,1.125,cl06_para_23,1
398,1.1666666666666667,1.1666666666666667,0.6363636363636364,0.5,0.5454545454545454,0.5,0.5454545454545454,1.0909090909090908,cl06_para_24,1
399,0.8,0.36363636363636365,0.5714285714285714,1.0,0.7142857142857143,2.2,1.5714285714285714,0.7142857142857143,cl06_para_26,1
400,2.0,0.5454545454545454,0.75,0.23076923076923078,0.375,0.8461538461538461,1.375,1.625,cl06_para_27,1
401,1.0,0.3333333333333333,0.5384615384615384,0.4666666666666667,0.5384615384615384,1.4,1.6153846153846154,1.1538461538461537,cl07_para_9,1
402,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,cl07_para_14,1
403,1.25,0.38461538461538464,0.5,0.5,0.4,1.625,1.3,0.8,cl07_para_45,1
404,4.0,1.1428571428571428,0.7272727272727273,0.15384615384615385,0.18181818181818182,0.5384615384615384,0.6363636363636364,1.1818181818181819,cl07_para_51,1
405,3.5,1.75,1.4,0.4444444444444444,0.4,0.8888888888888888,0.8,0.9,cl08_para_1,1
406,2.3333333333333335,0.7777777777777778,1.75,0.3,0.75,0.9,2.25,2.5,cl08_para_2,1
407,1.3333333333333333,0.4,0.4444444444444444,0.42857142857142855,0.3333333333333333,1.4285714285714286,1.1111111111111112,0.7777777777777778,cl08_para_3,1
408,4.333333333333333,1.1818181818181819,1.0833333333333333,0.3333333333333333,0.25,1.2222222222222223,0.9166666666666666,0.75,cl08_para_21,1
409,1.0,0.38461538461538464,0.5555555555555556,0.37037037037037035,0.5555555555555556,0.9629629629629629,1.4444444444444444,1.5,cl08_para_22,1
410,2.0,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.5,1.1666666666666667,cl09_para_0,1
411,1.5,0.5454545454545454,0.75,0.4,0.5,1.1,1.375,1.25,cl09_para_4,1
412,1.5,0.5454545454545454,0.4,0.4,0.26666666666666666,1.1,0.7333333333333333,0.6666666666666666,cl09_para_10,1
413,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.46153846153846156,1.0,1.0,2.1666666666666665,2.1666666666666665,cl09_para_12,1
414,3.0,0.3333333333333333,0.75,0.09090909090909091,0.25,0.8181818181818182,2.25,2.75,cl09_para_20,1
415,0.0,0.0,0.0,0.2222222222222222,0.2857142857142857,0.5555555555555556,0.7142857142857143,1.2857142857142858,cl09_para_24,1
416,0.0,0.3333333333333333,0.8,0.0,0.0,1.0909090909090908,2.4,2.2,cl09_para_26,1
417,0.4166666666666667,0.23809523809523808,0.38461538461538464,0.7058823529411765,0.9230769230769231,1.2352941176470589,1.6153846153846154,1.3076923076923077,cl09_para_28,1
418,0.7142857142857143,0.5,0.45454545454545453,0.5,0.6363636363636364,0.7142857142857143,0.9090909090909091,1.2727272727272727,cl09_para_32,1
419,0.5,0.14285714285714285,0.4,0.36363636363636365,0.8,1.2727272727272727,2.8,2.2,cl09_para_36,1
420,5.0,0.625,0.38461538461538464,0.08333333333333333,0.07692307692307693,0.6666666666666666,0.6153846153846154,0.9230769230769231,cl10_para_1,1
421,2.0,1.3333333333333333,0.36363636363636365,0.2,0.18181818181818182,0.3,0.2727272727272727,0.9090909090909091,cl10_para_9,1
422,4.0,1.3333333333333333,0.5,0.25,0.125,0.75,0.375,0.5,cl10_para_27,1
423,2.0,1.0,0.2222222222222222,0.125,0.1111111111111111,0.25,0.2222222222222222,0.8888888888888888,cl11_para_9,1
424,0.3333333333333333,0.07692307692307693,0.09090909090909091,0.42857142857142855,0.2727272727272727,1.8571428571428572,1.1818181818181819,0.6363636363636364,cl11_para_25,1
425,1.6666666666666667,0.4,0.8333333333333334,0.4,0.5,1.6666666666666667,2.0833333333333335,1.25,cl11_para_39,1
