,id,label,mean para depth,Std para depth,Mean ISC score,Std ISC score,Mean ADD,Std Add
378,cl03_para_43,1,0.5811087061087061,0.23812315058109346,6.666666666666667,4.149966532662911,2.2362599206349203,0.4380031126402769
379,cl03_para_61,1,0.29230769230769227,0.1869158663446933,2.8,1.9390719429665317,1.1300000000000001,0.7263607918933951
380,cl04_para_21,1,0.5842231842231843,0.287579503855385,6.333333333333333,4.8876260995383936,2.0113997113997115,0.3343705037969197
381,cl04_para_24,1,0.5671880750828119,0.194335055246414,4.166666666666667,2.1921577396609844,2.069444444444444,0.47085586638968424
382,cl04_para_29,1,0.6311778499278499,0.2922249213632039,5.0,4.123105625617661,2.2523430592396108,0.38482894972143156
383,cl04_para_34,1,0.5331428571428571,0.20239867709497492,4.4,3.4985711369071804,2.2432539682539683,0.602285790421301
384,cl04_para_38,1,0.38359788359788355,0.23349464723403415,4.166666666666667,3.131382371342656,2.033333333333333,0.44760163339985953
385,cl05_para_23,1,0.6089743589743589,0.27909778409704505,3.6666666666666665,1.4907119849998598,1.8477272727272727,0.5489894924403539
386,cl05_para_31,1,0.5922705314009662,0.24687550174302816,6.6,2.9393876913398134,2.0421122994652405,0.301746586254654
387,cl05_para_33,1,1.0026767676767676,0.3933556799512408,5.6,1.7435595774162693,2.261680672268908,0.2645901307542745
388,cl05_para_44,1,1.0541023682200152,0.31986212517424184,6.6,3.9293765408777004,2.6064309056956114,0.4446859221525254
389,cl06_para_2,1,0.8763688485427614,0.2946595750551261,7.4,2.4166091947189146,2.389359915446872,0.25958462037881996
390,cl06_para_3,1,0.738574074074074,0.12105327081850098,8.0,1.7888543819998317,2.3178287398875637,0.2791027738543081
391,cl06_para_4,1,0.7484848484848485,0.18650524307186808,5.5,1.707825127659933,2.00510999721526,0.14805544607188056
392,cl06_para_9,1,0.6982905982905983,0.3736101888924429,5.2,1.6,1.861764705882353,0.43368542168569485
393,cl06_para_13,1,0.3960927960927961,0.16140712513682298,3.3333333333333335,2.6246692913372702,1.9599673202614378,0.26809463442723325
394,cl06_para_15,1,0.4947255291005291,0.27918037105324256,4.333333333333333,4.4969125210773475,1.7779798299248013,0.2822626372353277
395,cl06_para_18,1,0.38047619047619047,0.183357450485455,4.4,3.3823069050575527,2.0417293233082705,0.18650708985785283
396,cl06_para_20,1,0.6545157456922163,0.15520754829554195,4.5,1.9790570145063195,2.175892857142857,0.36819758576050426
397,cl06_para_23,1,0.7402197802197802,0.30857377664176594,5.2,3.3105890714493698,2.0612631578947367,0.3946244892738235
398,cl06_para_24,1,0.4408730158730159,0.2527033231157268,3.3333333333333335,1.699673171197595,2.2532835356364767,0.31680195122999677
399,cl06_para_26,1,0.622353961827646,0.1732316630398641,3.2,1.6,2.154040404040404,0.49284235033884993
400,cl06_para_27,1,0.6808333333333334,0.16540354691884127,5.8,1.7204650534085253,2.2352380952380955,0.11786459812879976
401,cl07_para_9,1,0.8896414887794197,0.26794223700265046,7.166666666666667,3.670452590924207,2.2244172226056285,0.7761115344449618
402,cl07_para_14,1,0.3294483294483294,0.3430183433317379,2.6666666666666665,1.8856180831641267,1.5611111111111111,0.5354702560009551
403,cl07_para_45,1,0.7727145403615993,0.11325588060400732,4.0,1.2649110640673518,2.1425,0.35629782555590733
404,cl07_para_51,1,0.5738030847870664,0.469388331260717,5.0,4.041451884327381,2.117676767676768,0.6361788920010025
405,cl08_para_1,1,0.5095148315736551,0.2670249033698375,5.0,2.449489742783178,2.0708333333333333,0.8998070780882853
406,cl08_para_2,1,0.5149017649017649,0.11158326185610772,4.166666666666667,1.863389981249825,1.9285714285714286,0.4045470951938487
407,cl08_para_3,1,0.588,0.3183959798741184,3.8,1.8330302779823362,2.386111111111111,0.8821970329457425
408,cl08_para_21,1,0.6487359849088686,0.18737022143148419,4.0,3.265986323710904,2.255952380952381,0.7216662346230501
409,cl08_para_22,1,0.8449383687066936,0.27639880617603985,11.333333333333334,7.630348761506398,2.4230542355542357,0.5712808903200536
410,cl09_para_0,1,0.5428571428571429,0.5241124665098327,2.4,0.4898979485566356,2.1885714285714286,0.7305239942140498
411,cl09_para_4,1,0.7198268398268398,0.31670841824104023,6.2,4.445222154178573,1.8995238095238096,0.5716436103321371
412,cl09_para_10,1,0.5414265201029907,0.17275794386211962,5.833333333333333,2.4094720491334933,2.541659239453357,0.4790340890019688
413,cl09_para_12,1,0.7112280701754385,0.24659353561419606,7.8,4.66476151587624,2.2250945062709766,0.7801498302781282
414,cl09_para_20,1,0.392012617012617,0.22823706215563264,4.166666666666667,1.863389981249825,1.9226190476190474,0.31838283619800783
415,cl09_para_24,1,0.3943589743589743,0.21608189939287695,3.6,2.0591260281974,1.5383116883116883,0.3613121455479908
416,cl09_para_26,1,0.6041666666666666,0.32641262691749984,4.333333333333333,2.6874192494328497,1.6907407407407409,0.3717612771496363
417,cl09_para_28,1,0.7265981764756719,0.301639396326694,7.833333333333333,4.879093722768149,2.4952380952380953,0.48891723273845833
418,cl09_para_32,1,0.5291056166056166,0.18100089948839138,6.666666666666667,0.9428090415820634,2.0409951159951163,0.36510443379328456
419,cl09_para_36,1,0.6690909090909092,0.3030206059054496,6.6,3.6110940170535577,2.353627450980392,0.3920330196608717
420,cl10_para_1,1,0.620751633986928,0.20307170872846514,4.333333333333333,2.9814239699997196,2.14369019138756,0.4801322932086966
421,cl10_para_9,1,0.4089869281045752,0.1335403245599102,3.8333333333333335,2.1147629234082532,1.7825757575757575,0.6194195311382711
422,cl10_para_27,1,0.5513888888888888,0.21892078870768544,2.0,1.632993161855452,1.864417989417989,0.47788728039620415
423,cl11_para_9,1,0.46507936507936504,0.311273038520769,2.0,1.1547005383792515,1.6222222222222225,0.3218388523991164
424,cl11_para_25,1,0.5315151515151515,0.36416930643116596,4.0,4.147288270665544,2.13875,0.40312063951130067
425,cl11_para_39,1,0.8451101739012175,0.23255962618811463,9.5,6.3966136874651625,2.4000000000000004,0.4713902753444445
426,cl12_para_3,1,0.4619949494949494,0.12472069857401591,3.0,1.5275252316519468,1.6518518518518517,0.4980575915127495
427,cl12_para_8,1,0.4778943278943279,0.21264906441726553,4.833333333333333,2.733536577809454,1.9515182884748103,0.37539568987280486
428,cl12_para_14,1,0.3977230286053816,0.1280212408027295,4.5,1.8929694486000912,1.898214285714286,0.3947775034255174
429,cl12_para_20,1,0.6489579750028667,0.18685011301165633,7.0,4.123105625617661,2.1941426003926003,0.500889837371839
430,cl12_para_26,1,0.42314425770308123,0.21508821308428144,4.0,1.7320508075688772,1.8851010101010102,0.26419077990520357
431,cl12_para_34,1,0.42850877192982456,0.2873647258936002,4.2,3.54400902933387,1.812142857142857,0.5533183753408122
432,cl12_para_36,1,0.7755835667600373,0.38572965789279456,6.0,3.1091263510296048,1.982692307692308,0.4904286053673099
433,cl12_para_39,1,0.4903726708074534,0.24622968709497156,4.333333333333333,2.0548046676563256,1.9338624338624337,0.5311517777663249
434,cl12_para_43,1,0.5178210678210678,0.1632423883418169,3.8333333333333335,3.804237403504442,2.225,0.778754347232382
435,cl12_para_48,1,0.5736885663356251,0.21275892810189587,3.0,1.7320508075688772,2.2895833333333333,0.7758423961160612
436,cl12_para_49,1,0.4809523809523809,0.07882354932022309,3.8,1.9390719429665317,1.8628019323671499,0.6509711578776184
437,cl13_para_14,1,0.7009337068160598,0.20409724701631202,3.6666666666666665,2.211083193570267,2.186763468013468,0.697281511218601
438,cl13_para_16,1,0.3923809523809524,0.11399168525989088,2.4,1.019803902718557,1.7266666666666666,0.5405347146833196
439,cl13_para_30,1,0.4690789473684211,0.16642483031654576,3.6666666666666665,2.6874192494328497,1.9960798460798461,0.39251301863912497
440,cl13_para_32,1,0.6585405335405335,0.26765943817219706,7.833333333333333,4.913134324327891,2.2973193473193474,0.4645107051815245
441,cl13_para_33,1,0.6466961143431732,0.2988110455086667,4.166666666666667,2.4776781245530843,2.078472222222222,0.4589668391219351
442,cl13_para_45,1,0.6238095238095238,0.2460757769099986,2.4,1.019803902718557,2.007875457875458,0.5287268866352663
443,cl13_para_47,1,0.4517857142857143,0.3095953442978178,1.6666666666666667,1.1055415967851332,1.7559523809523812,0.3746849268474134
444,cl13_para_49,1,0.5605026455026455,0.2324955339687554,6.333333333333333,3.9440531887330774,1.8002849002849004,0.39145648400595107
445,cl14_para_0,1,0.9585688475932378,0.660045922521141,5.0,5.385164807134504,2.5334876543209877,0.4610331434984412
446,cl14_para_3,1,0.8666788766788767,0.2090838098541964,7.2,4.308131845707603,2.211590038314176,0.30109043712687455
447,cl14_para_20,1,0.48208304853041695,0.21472886997770968,5.8,3.0594117081556713,2.270940170940171,0.43586257611572554
448,cl14_para_21,1,0.6606818181818183,0.49065313192495624,5.4,2.727636339397171,2.2042606516290726,0.6519470980257945
449,cl14_para_22,1,0.27420634920634923,0.2623027879808266,4.166666666666667,2.5440562537456244,1.5972222222222223,0.8544229516152487
450,cl14_para_24,1,1.021153846153846,0.6220446233816148,4.6,0.7999999999999999,2.312987012987013,0.4189071711974154
451,cl14_para_28,1,0.3188888888888889,0.12773429211733256,3.2,1.6,1.8399999999999999,0.23958297101421888
452,cl15_para_2,1,0.37023809523809526,0.16026834073853732,4.4,2.870540018881465,2.0597748917748917,0.4678338666147926
453,cl15_para_17,1,0.7562051971326165,0.31406070955594445,7.5,2.565800719723442,2.73301404853129,0.4599383965592406
454,cl15_para_23,1,0.462037037037037,0.29925175320619624,4.833333333333333,4.740487551109298,1.8026055249686082,0.49196690178551933
455,cl15_para_24,1,0.9168680247627615,0.4577263275874272,3.3333333333333335,1.7950549357115013,1.9814814814814816,0.5487234218529279
456,cl15_para_42,1,0.68758981853611,0.18266701357213086,5.2,1.6,2.387604895104895,0.38130559518214346
457,cl15_para_45,1,0.38571428571428573,0.1138384103607802,2.4,1.2,1.8771428571428572,0.3928660893642204
458,cl16_para_2,1,0.6344516594516595,0.17190610172995371,3.6666666666666665,2.1343747458109497,2.092063492063492,0.555203970381732
459,cl16_para_4,1,0.35,0.2030629653610785,2.4,1.3564659966250536,1.9166666666666665,0.4409585518440985
460,cl16_para_12,1,0.46792328042328046,0.24815714671300648,2.3333333333333335,2.0548046676563256,1.3623321123321122,0.7628510494547267
461,cl16_para_17,1,0.5938095238095238,0.3441496800341004,4.4,4.317406628984581,1.9016666666666666,0.35949038002891437
462,cl16_para_28,1,0.3252020202020202,0.19400569678928306,6.6,3.6660605559646724,1.9885093167701864,0.572278263760217
463,cl16_para_34,1,0.46858465608465605,0.1771712324888641,4.833333333333333,3.9334745737353156,1.999796171570365,0.36399401235189094
464,cl17_para_6,1,0.5734343434343435,0.20639940458449832,4.2,2.785677655436824,2.0980158730158727,0.43530063922587575
465,cl17_para_13,1,0.255,0.24000000000000002,3.2,2.227105745132009,1.42,0.3037542866638538
466,cl17_para_28,1,0.6076923076923076,0.35617959700893004,5.6,6.053098380168622,2.4558823529411766,0.9863154398399072
467,cl17_para_33,1,0.6011904761904762,0.5427557514614838,7.666666666666667,5.21749194749951,1.7917951738416507,0.9656906037293549
468,cl17_para_48,1,0.670344827586207,0.2086090050874295,6.6,3.9293765408777004,2.0511904761904765,0.5175710758863021
469,cl18_para_1,1,0.9093024306496793,0.3295091574951669,8.833333333333334,5.241395064505463,2.363354700854701,0.10368803031311785
470,cl18_para_2,1,0.8906125356125356,0.25698537274746625,9.2,1.3266499161421599,2.6286728191716753,0.3886927573188105
471,cl18_para_10,1,0.5944444444444444,0.33129003368612386,5.6,4.127953488110059,2.1394871794871793,0.6340800124557814
472,cl18_para_17,1,0.5556711855396066,0.14684614487349634,6.0,3.521363372331802,2.116190476190476,0.3034734669204485
473,cl18_para_18,1,0.6424042413900425,0.188093287674971,6.833333333333333,4.4503433076062295,2.4255952380952377,0.49455546187994265
474,cl18_para_19,1,0.6839490219925003,0.17673929560886834,8.4,1.4966629547095764,2.4781731601731605,0.3409218703301153
475,cl18_para_40,1,0.6397099069512863,0.13351111609815677,8.166666666666666,1.9507833184532708,2.367124542124542,0.220469938055938
476,cl18_para_42,1,0.6443299755799756,0.14197779186043805,5.333333333333333,1.7950549357115015,2.168925518925519,0.17744476190851077
477,cl19_para_5,1,0.7013949013949015,0.3423731048561184,6.166666666666667,1.863389981249825,2.549669312169312,0.7392501921513716
478,cl19_para_16,1,0.6263667704844176,0.3013763120233414,4.6,1.8547236990991407,2.5222727272727274,0.46309723060649877
479,cl19_para_17,1,0.5423701298701299,0.17098433438227342,5.0,1.6733200530681511,2.1812820512820514,0.46180590541923433
480,cl19_para_21,1,0.6605155763776454,0.2190084010630024,7.2,3.1874754901018454,2.4276190476190473,0.33116505670825314
481,cl19_para_29,1,0.4115773115773116,0.24376584967630213,4.333333333333333,2.560381915956203,1.4880952380952381,0.7424983871196512
482,cl19_para_36,1,0.7267543859649123,0.29280195003305903,6.0,3.7859388972001824,1.8769145084934558,0.6390095396852018
483,cl19_para_37,1,0.721793253043253,0.40229691473974105,8.5,3.304037933599835,2.415852187028658,0.4197266804925307
484,cl19_para_39,1,0.6603174603174603,0.14106101919490863,7.4,5.388877434122992,1.9803921568627447,0.3440603829232164
485,cl20_para_3,1,0.9470263532763532,0.5686931607581315,5.5,1.5,2.3305555555555553,0.3754831210901353
486,cl20_para_5,1,0.7133333333333334,0.17333333333333334,4.2,2.4819347291981715,1.9336898395721924,0.6983134149074292
487,cl20_para_7,1,0.9053207661903313,0.3026227973977026,6.4,3.1368774282716245,2.2362611073137386,0.6193471613414387
488,cl20_para_37,1,0.540981240981241,0.22296917248748546,4.5,2.6299556396765835,2.2741221741221738,0.28741346476829654
489,cl20_para_50,1,0.7181495405179615,0.3958991548022358,5.0,2.160246899469287,2.4602449937976254,0.4475216161681274
490,cl21_para_5,1,0.38830532212885155,0.22086728159618113,2.6,1.3564659966250538,2.075595238095238,0.6942160622191652
491,cl21_para_6,1,0.43340455840455844,0.10664096338019878,3.8333333333333335,1.950783318453271,1.6972222222222222,0.1711661167000433
492,cl21_para_9,1,0.6516666666666666,0.2316846515800686,2.2,0.9797958971132712,1.85,0.7000000000000001
493,cl21_para_25,1,0.5569841269841269,0.22846249608835503,1.8,0.4,1.6761904761904762,0.23647064796066927
494,cl21_para_56,1,0.5682579185520362,0.14590461778378663,4.6,1.624807680927192,1.6791666666666665,0.30833333333333335
495,cl21_para_60,1,0.4576923076923077,0.22347199518516928,3.5,1.8929694486000912,2.0159740259740255,0.4813626333860725
496,cl22_para_1,1,0.5555052790346907,0.3056910415262841,6.0,3.1091263510296048,2.0283333333333333,0.5061119496273088
497,cl23_para_0,1,0.8597929606625259,0.24679847696315996,5.4,3.2619012860600183,2.3497835497835498,0.5489658847890677
498,cl23_para_28,1,0.575986975986976,0.16018628101639537,4.0,2.7688746209726918,2.1934640522875815,0.42366164824189323
499,cl23_para_29,1,0.49791134791134795,0.25427290517074064,6.5,4.4628092796652945,2.0014484126984127,1.143570524739196
500,cl23_para_35,1,0.5476851851851852,0.20793428861384144,3.0,1.4142135623730951,1.4394841269841272,0.313324058357282
501,cl23_para_37,1,0.7032458282458283,0.2176595513190067,6.333333333333333,0.9428090415820632,2.4993867787985433,0.37022128730916654
502,cl24_para_3,1,0.5147435897435897,0.1164939550002951,3.6666666666666665,1.699673171197595,1.885185185185185,0.5047476926110304
503,cl24_para_9,1,0.6031055900621117,0.40258044527945774,3.8,2.638181191654584,2.1145454545454543,0.6803510140329654
504,cl24_para_10,1,0.464025974025974,0.16004232400613827,4.6,1.8547236990991407,2.032857142857143,0.5025657525149392
505,cl24_para_14,1,0.4820677008177008,0.2892695519752562,3.3333333333333335,1.7950549357115015,1.9941176470588236,0.9818831799191153
506,cl24_para_21,1,0.6216450216450217,0.33813292770951675,3.0,2.449489742783178,1.8980463980463977,0.9497867049388866
507,cl24_para_22,1,0.7569444444444444,0.29456234536790676,5.2,2.039607805437114,2.0428520499108735,0.3177581045107933
508,cl24_para_23,1,0.37857142857142856,0.25089409280608554,1.0,1.0954451150103321,1.465128205128205,0.8698615062785535
509,cl24_para_24,1,0.49444444444444446,0.2802115602870776,5.0,3.03315017762062,1.8532077743378053,0.9438683131109675
510,cl24_para_25,1,0.5841880341880342,0.19510594719391103,5.333333333333333,2.560381915956203,2.057435254803676,0.5239466193194967
511,cl24_para_28,1,0.6126315789473684,0.3644120221447921,4.6,2.8705400188814645,2.0733333333333333,0.35175749222061115
512,cl24_para_29,1,0.7616469038208168,0.2764727828013332,6.6,1.7435595774162693,2.630591630591631,0.5339924277117987
513,cl24_para_32,1,0.9265740740740741,0.5932483062024462,6.0,2.0976176963403033,2.224399460188934,0.5274633560163084
514,cl24_para_35,1,0.542091503267974,0.18941510256557298,5.166666666666667,4.9805175991613115,1.8976532567049809,0.6363462421134277
515,cl24_para_37,1,0.4596681096681097,0.18620480640026169,3.2,1.32664991614216,2.084047619047619,0.3544050618230572
516,cp01_para_14,1,0.655406162464986,0.2746412764683036,3.4,1.2000000000000002,2.229848484848485,0.29069420725290496
517,cp01_para_16,1,0.49332497212931997,0.22881528659575331,4.166666666666667,2.9674156357941426,1.9372294372294372,0.5048825065877145
518,cp01_para_21,1,0.7828571428571429,0.37632426795056156,6.4,2.9393876913398134,2.250452488687783,0.4787341008806885
519,cp01_para_22,1,0.5795193312434692,0.19685926291648675,5.6,3.2,2.0364285714285715,0.31110730480340837
520,cp01_para_28,1,0.717463949729396,0.26014362933678115,6.833333333333333,3.6704525909242065,1.9752072002072,0.4910820308556494
521,cp02_para_28,1,0.6185627467361213,0.1965833937765145,6.833333333333333,3.2360813064912666,2.108864379084967,0.310435097480588
522,cp02_para_39,1,1.0510478646648858,0.250883155352148,18.6,6.8,2.942165725747423,0.3964415647688735
523,cp03_para_6,1,0.9461904761904762,0.38957969095026884,5.8,5.564171097297422,2.21986531986532,0.4479071313690328
524,cp03_para_8,1,0.5230769230769231,0.28267995205279534,3.2,1.7204650534085253,1.6600000000000001,0.43225506873192876
525,cp03_para_19,1,0.6652014652014652,0.23805092571585873,4.333333333333333,1.5986105077709065,2.4454634059897216,0.5249267999623194
526,cp03_para_24,1,0.8820634920634921,0.15660449708076998,5.8,4.069397989875161,2.370268199233717,0.7757109582753424
527,cp03_para_32,1,0.889557453416149,0.6310679409721546,6.0,3.5777087639996634,2.2559139784946236,0.4151580403203838
528,cp03_para_34,1,1.002845779125034,0.8707416731408891,9.166666666666666,5.489889697333535,2.375728438228438,0.5756537995930429
529,cp03_para_42,1,0.5430555555555556,0.3398731532322991,3.3333333333333335,1.247219128924647,2.144047619047619,0.6503585702066744
530,cp04_para_14,1,0.5782856032856033,0.25210326608094047,6.2,2.5612496949731396,2.1,0.380773767651501
531,cp04_para_15,1,0.7500607579554949,0.17978667105586263,5.8,3.4292856398964497,2.323990040460629,0.36891048179603253
532,cp04_para_17,1,0.615,0.29974062861821793,4.4,3.8262252939417984,2.2013833992094862,0.4447406170323477
533,cp04_para_19,1,0.5151282051282051,0.16423502266354917,4.0,1.4142135623730951,2.0595238095238093,0.40981717067331963
534,cp04_para_21,1,0.7965865751334859,0.4331134808464826,6.0,4.427188724235731,2.045498462889767,0.5817031225404601
535,cp04_para_22,1,0.6100903774587985,0.30781946615008093,4.6,3.006659275674582,1.9944444444444442,0.4656072631057103
536,cp04_para_29,1,0.9254203574203576,0.2913803696257804,7.4,4.586937976471886,2.6851304732419283,0.43121648583421307
537,cp04_para_40,1,0.568464485705865,0.3470294979940618,8.8,5.491812087098393,2.46890977443609,0.6061044869525081
538,cp05_para_1,1,0.8581219681219683,0.36219164041100677,6.2,3.7094473981982814,2.5013457556935816,0.4836041402166354
539,cp05_para_3,1,0.5557493540051679,0.3581858004167523,10.6,7.631513611335565,2.4027191364350617,0.7947345372283474
540,cp05_para_11,1,0.5277777777777778,0.42309850588132825,2.6,1.7435595774162693,1.7950980392156861,0.6833438826653554
541,cp05_para_15,1,0.5982811306340718,0.1175100399601616,6.6,5.0039984012787215,2.667821067821068,0.9174727093047197
542,cp05_para_17,1,0.7156593406593407,0.344216395612235,6.333333333333333,2.211083193570267,2.516336332512803,0.5460413815202455
543,cp05_para_24,1,0.8963746057863705,0.20758132644314872,10.6,3.8262252939417984,2.579447492163009,0.3502755698075155
544,cp05_para_26,1,0.4038095238095238,0.41410943156995683,2.4,0.4898979485566356,1.903333333333333,0.37511479724360525
545,cp06_para_10,1,0.63815987933635,0.13852149583985632,4.0,2.9664793948382653,1.9107843137254903,0.37110659877035806
546,cp06_para_20,1,0.6930438842203549,0.19928749318097908,4.666666666666667,2.9249881291307074,2.2516025641025643,0.5510369846366318
547,cp06_para_23,1,0.47097402597402593,0.1978734132489021,4.4,2.4166091947189146,2.327067669172932,0.628339346297796
548,cp06_para_25,1,0.403030303030303,0.1658658446473213,3.6,3.0724582991474434,1.3866666666666667,0.38040913647165614
549,cp06_para_28,1,0.3335064935064936,0.15398545271934613,2.0,1.5491933384829668,1.9,0.3391164991562634
550,cp06_para_30,1,0.42194355352250085,0.1207769184106755,5.166666666666667,1.8633899812498247,2.0367003367003362,0.47737886218278275
551,cp06_para_31,1,0.6885327635327636,0.17016927609806426,5.833333333333333,4.058598553961974,2.0642602495543674,0.205234394087362
552,cp06_para_32,1,0.7053907496012759,0.16439383088834428,4.2,2.6381811916545836,2.5124242424242427,0.6664394776647481
553,cp06_para_33,1,0.6118881118881119,0.17606497451402284,6.0,2.449489742783178,2.1244175824175824,0.533071377120079
554,cp06_para_34,1,0.7293763132578922,0.2703602975069904,9.5,3.685557397915997,2.193574481074481,0.3350299074568251
555,cp06_para_39,1,0.9784388944388945,0.28801810739426376,4.0,2.0976176963403033,2.3683333333333336,0.5073460357586329
556,cp06_para_43,1,0.5214285714285714,0.12745547441825977,3.8,1.8330302779823362,2.032216905901117,0.4324118394906046
557,cp07_para_20,1,0.7947649873346468,0.1839109243226426,9.4,2.244994432064365,2.538450341928603,0.5286943006731423
558,cp07_para_24,1,0.6667989417989418,0.23897211397525764,7.0,4.281744192888376,2.116214803714804,0.4374059179564173
559,cp07_para_25,1,0.5952745098039215,0.271840328442319,5.0,2.280350850198276,2.111720779220779,0.49319146216300286
560,cp07_para_27,1,0.7239375548199077,0.2281283357021648,4.666666666666667,2.748737083745107,2.1718582887700535,0.29590622258956667
561,cp07_para_28,1,0.7761988304093567,0.30309787507802954,4.4,2.870540018881465,1.734356725146199,0.49273899144443833
562,cp08_para_11,1,0.44641025641025645,0.13441963790032482,2.6,2.3323807579381204,1.7195238095238097,0.4898016628536906
563,cp08_para_15,1,0.5320634920634919,0.10082251805094201,3.6,1.8547236990991407,1.4916666666666667,0.3295619988880865
564,cp09_para_0,1,0.5952380952380952,0.24971639242146465,3.5,4.310839052125854,2.094927536231884,0.47626413073968055
565,cp09_para_1,1,0.8269841269841269,0.29929791028847597,3.6,1.7435595774162693,1.8695927601809956,0.45500408533959696
566,cp09_para_2,1,1.0425122265122266,0.9371988271037216,17.6,20.175232340669588,2.2094922194922195,0.59476287905856
567,cp09_para_7,1,0.8621835520099744,0.18944992559207574,13.0,7.094598884597588,2.4915698653198652,0.320905930822788
568,cp10_para_4,1,0.55625,0.2938780256866469,7.666666666666667,7.156970184527963,1.7066425120772948,0.5321575230382811
569,cp10_para_8,1,0.5683982683982685,0.3108623013515858,2.2,2.4,2.0352380952380953,0.9000256988016516
570,cp10_para_9,1,0.5340924775707384,0.2535065904759672,3.6666666666666665,3.299831645537222,1.8423659673659671,0.7555929875936237
571,cp10_para_12,1,0.9236486486486486,0.2431644016370834,10.8,6.615134163416491,2.571321637426901,0.3658791763646496
572,cp10_para_13,1,0.6910873440285206,0.19865076584952238,5.4,3.6110940170535577,2.245925925925926,0.3671609089472692
573,cp11_para_14,1,0.79369494589937,0.2900870832341192,8.666666666666666,4.714045207910317,2.453205128205128,0.555388082910153
574,cp11_para_18,1,0.9790277777777778,0.4087017423470701,8.6,5.1613951602255765,2.4876240245261982,0.38278002361430147
575,cp11_para_23,1,0.9188589188589189,0.4067123544649377,6.0,2.8284271247461903,2.664509803921569,1.0897287755703418
576,cp11_para_24,1,1.0425829638659059,0.5040201004712737,8.2,6.910861017268399,2.598939393939394,0.303742949900611
577,cp11_para_25,1,0.8994859307359307,0.4279485947952391,5.333333333333333,1.5986105077709065,2.412424585218703,0.3808971570941816
578,cp11_para_26,1,0.7170833333333333,0.17127179504453666,8.4,5.0039984012787215,2.4625096465503935,0.2831653176573932
579,cp11_para_27,1,0.9821428571428571,0.4267041798788246,6.833333333333333,5.580223014261069,2.410193564605329,0.9603000339265374
580,cp11_para_29,1,0.8632897603485837,0.21132249754236612,13.333333333333334,5.374838498865699,2.562146742146742,0.3970522166013833
581,cp11_para_30,1,0.7774480882284488,0.6716663165003505,7.666666666666667,4.642796092394707,2.0851190476190475,0.5384146009367591
582,cp12_para_37,1,0.44733044733044725,0.08113333840003514,4.0,2.449489742783178,1.7996153846153846,0.24424257996881404
583,cp13_para_10,1,0.45714285714285713,0.18405855323893036,3.0,2.6076809620810595,1.7856410256410258,0.4763150245686659
584,cp13_para_11,1,0.9743969102792633,0.22145240053490842,10.8,4.833218389437829,2.38298740510697,0.38891449299768827
585,cp13_para_12,1,0.558167701863354,0.21357591507909096,4.8,4.261455150532504,1.732034632034632,0.3977655398735933
586,cp13_para_14,1,0.4330143540669857,0.2250228602912845,5.2,3.059411708155671,1.993333333333333,0.5415387313303308
587,cp13_para_26,1,0.7267573517573517,0.23108888904959063,7.333333333333333,4.109609335312651,2.2396584896584897,0.2196679089746775
588,cp13_para_29,1,0.7832499568742454,0.18804428986503174,8.4,4.841487374764082,2.2368650793650793,0.20425927296475108
589,cp13_para_33,1,0.796792328042328,0.45545110062025257,9.333333333333334,5.557777333511023,2.1061624649859945,1.0294783796735387
590,cp14_para_8,1,0.5535303776683087,0.3685175584464452,4.8,4.214261501141095,2.1530303030303033,0.65922847745776
591,cp14_para_10,1,0.44666666666666666,0.1723691129846386,2.6,0.8,1.6333333333333335,0.22110831935702668
592,cp14_para_16,1,0.5071367521367521,0.10743725733318531,3.0,1.8973665961010275,1.7145238095238096,0.24767673320749295
593,cp14_para_18,1,0.6116666666666667,0.45903279960272025,2.2,0.7483314773547882,1.6166666666666665,0.39299420408505326
594,cp14_para_20,1,0.42404761904761906,0.1357652368851661,3.6,1.7435595774162693,1.954945054945055,0.16797018729042199
595,cp14_para_29,1,0.561010101010101,0.26604733712876516,3.6,2.0591260281974,1.9415079365079364,0.380103849967202
596,cp14_para_33,1,0.45499999999999996,0.12288205727444507,1.8,0.7483314773547883,1.9825396825396826,0.4642253386330549
597,cp14_para_40,1,0.4444444444444445,0.3351800695332968,1.4,1.4966629547095764,1.8,1.3638181696985856
598,cp14_para_41,1,0.36944444444444446,0.1944642847020793,2.3333333333333335,1.247219128924647,1.701388888888889,0.42915767700041796
599,cp14_para_46,1,0.3060185185185185,0.10531669693334123,2.5,1.2583057392117916,1.8543650793650794,0.4103038360084944
600,cp14_para_48,1,0.5343915343915344,0.1259403753214608,3.3333333333333335,0.7453559924999298,1.6666666666666667,0.39965262694272663
601,cp15_para_1,1,0.574025974025974,0.3024434639311061,3.4,1.019803902718557,2.161904761904762,0.6583494788341365
602,cp15_para_8,1,0.6803127906576183,0.37090211849879273,5.2,2.785677655436824,2.1157142857142857,0.3513485519945431
603,cp15_para_9,1,0.4998717948717949,0.23539397221780342,6.8,3.9698866482558417,2.190032840722496,0.47537039854023844
604,cp15_para_12,1,0.372008547008547,0.3742040521652295,4.2,3.655133376499413,1.6065217391304347,0.9900354197326183
605,cp15_para_14,1,0.7204906204906205,0.18642868018837214,5.166666666666667,2.5440562537456244,2.494257052380622,0.4614158598489979
606,cp15_para_15,1,0.672051282051282,0.336187387088427,3.6,1.624807680927192,1.8111111111111111,0.32885885748774984
